"BOYS AND GIRLS HABOR INFANT TODDLER PROGRAM","1 EAST 104 STREET",10029,212-427-2244,Permitted
BPOS,"11 WYCKOFF STREET",11201,718-344-4631,Permitted
"BREUKELEN EARLY CHILDHOOD DEVELOPMENT CENTER","717 EAST 105 STREET",11236,718-649-1463,Permitted
"BREUKELEN RECREATION ROOMS HEAD START/UPK","715 EAST 105 STREET",11236,718-649-2960,"Expired-In Renewal"
"BREVOORT CHILDREN&#39;S CENTER","250 RALPH AVENUE",11233,718-778-1069,Permitted
"BRIGHT BEGINNINGS","41-31 58 STREET",11377,718-274-4769,Permitted
"BRIGHT BEGINNINGS","49-22 30 AVENUE",11377,718-777-6664,Permitted
"BRIGHT BEGINNINGS IN QUEENS VILLAGE, INC.","80-45 WINCHESTER BOULEVARD",11427,718-264-3860,Permitted
"BRIGHT BEGINNINGS IN QUEENS VILLAGE, INC.","80-45 WINCHESTER BOULEVARD",11427,718-264-3860,Permitted
"BRIGHT BEGINNINGS INFANT/TODDLER","86-25 162 STREET",11432,718-297-6767,Permitted
"BRIGHT BEGINNINGS NYC LLC","80 BEEKMAN STREET",10038,917-676-1725,Permitted
"BRIGHT BEGINNINGS PRE-SCHOOL","86-25 162 STREET",11432,718-297-6767,Permitted
"BRIGHT HORIZON&#39;S AT NEW YORK PRESBYTERIAN","61 HAVEN AVE.",10032,212-927-2723,Permitted
"BRIGHT HORIZON&#39;S CHILDREN CENTER INC.","61 HAVEN AVE.",10032,212-927-2723,"Expired-In Renewal"
"BRIGHT HORIZONS","410 PARK AVENUE",10022,212-354-5222,"Expired-In Renewal"
"BRIGHT HORIZONS  @ 575 LEXINGTON AVE.","575 LEXINGTON AVENUE",10022,212-758-6262,Permitted
"BRIGHT HORIZONS  AT  PEARL STREET","128 PEARL  STREET",10005,212-422-5222,Permitted
"BRIGHT HORIZONS  AT  ROCKEFELLER  CENTER","600 FIFTH AVENUE",10020,212-332-8181,Permitted
"BRIGHT HORIZONS  AT  ROCKEFELLER  CENTER","600 FIFTH AVENUE",10020,212-332-8181,Permitted
"BRIGHT HORIZONS  AT 200 PARK AVENUE  INFANT TODDLER","200 PARK AVENUE",10017,212-286-5437,Permitted
"BRIGHT HORIZONS  AT THE OCTAGON","888 MAIN STREET",10044,212-750-5301,"Expired-In Renewal"
"BRIGHT HORIZONS  PRESCHOOL AT 200 PARK  AVENUE","200 PARK AVENUE",10017,212-286-5437,Permitted
"BRIGHT HORIZONS  TIMES SQUARE","4 TIMES SQUARE",10036,212-840-3336,Permitted
"BRIGHT HORIZONS @ 575  LEXINGTON AVE. (INFANT/TODDLER)","575 LEXINGTON AVENUE",10022,212-758-6262,Permitted
"BRIGHT HORIZONS AT  NEW YORK  PRESBYTERIAN  HOSPITAL","435 EAST 70 STREET",10021,212-746-6543,"Expired-In Renewal"
"BRIGHT HORIZONS AT 20 PINE","20 PINE STREET",10005,212-509-1580,Permitted
"BRIGHT HORIZONS AT 20 PINE","20 PINE STREET",10005,212-509-1580,Permitted
"BRIGHT HORIZONS AT 75 ROCKEFELLER PLAZA","75 ROCKEFELLER PLAZA",10019,212-757-2301,Permitted
"BRIGHT HORIZONS AT ADAMS STREET","345 ADAMS STREET",11201,718-488-7770,Permitted
"BRIGHT HORIZONS AT ADAMS STREET","345 ADAMS STREET",11201,718-488-7770,Permitted
"BRIGHT HORIZONS AT BARCLAYS CAPITAL","745 SEVENTH AVENUE",10019,212-526-1500,"Expired-In Renewal"
"BRIGHT HORIZONS AT BARCLAYS CAPITAL","745 SEVENTH AVENUE",10019,212-526-1500,Permitted
"BRIGHT HORIZONS AT COLUMBUS CIRCLE I/T","910 9TH AVENUE",10019,212-399-3919,Permitted
"BRIGHT HORIZONS AT COLUMBUS CIRCLE PS","910 9TH AVENUE",10019,212-399-3919,Permitted
"BRIGHT HORIZONS AT KENT AVENUE","175 KENT AVENUE",11249,718-302-1113,Permitted
"BRIGHT HORIZONS AT KENT AVENUE","175 KENT AVENUE",11249,718-302-1113,Permitted
"BRIGHT HORIZONS AT NY PRESBYTERIAN HOSPITAL","435 EAST 70 STREET",10021,212-746-6543,Permitted
"BRIGHT HORIZONS AT THE OCTAGON","888 MAIN STREET",10044,212-750-5301,Permitted
"BRIGHT HORIZONS BROAD STREET","125 BROAD STREET",10004,212-487-9035,Permitted
"BRIGHT HORIZONS BROAD STREET","125 BROAD STREET",10004,917-577-6810,Permitted
"BRIGHT HORIZONS FAMILY SOLUTIONS","409 EAST 60TH STREET",10022,212-750-4534,Permitted
"BRIGHT HORIZONS FAMILY SOLUTIONS","409 EAST 60TH STREET",10022,212-750-4534,Permitted
"BRIGHT HORIZONS FAMILY SOLUTIONS @ 75 ROCKEFELLER PLAZA","75 ROCKEFELLER PLAZA",10019,212-757-2301,Permitted
"BRIGHT HORIZONS TIMES SQUARE","4 TIMES SQUARE",10036,212-840-3336,Permitted
"BRIGHT KIDS DAY CARE","108-42 SUTPHIN BLVD.",11435,718-262-0909,Permitted
"BRIGHT MINDS CENTER","90 MAIDEN LANE",10038,212-227-2600,Permitted
"BRIGHT STAR STRATFORD INC","1217 STRATFORD  AVENUE",10472,718-842-9361,Permitted
"BRIGHT STAR STRATFORD INC.","1217 STRATFORD  AVENUE",10472,718-842-9361,Permitted
"BRIGHTER BABIES I -INFANT TODDLER","2-17 51 AVENUE",11101,718-786-2273,"Expired-In Renewal"
"BRIGHTER BABIES I1-(PRE SCH)","2-17 51 AVENUE",11101,718-786-2273,"Expired-In Renewal"
"BRIGHTSIDE ACADEMY","331 EAST 150 STREET",10451,718-292-0812,Permitted
"BRIGHTSIDE ACADEMY","3942 WHITE PLAINS ROAD",10466,718-653-4043,Permitted
"BRIGHTSIDE ACADEMY","3942 WHITE PLAINS ROAD",10466,718-653-4043,Permitted
"BRIGHTSIDE ACADEMY","50-56 BELMONT AVENUE",11212,718-346-1064,Permitted
"BRIGHTSIDE ACADEMY","50-56 BELMONT AVENUE",11212,718-346-1064,Permitted
"BRIGHTSIDE ACADEMY","679 NEW LOTS AVENUE",11207,718-257-2222,Permitted
"BRIGHTSIDE ACADEMY","844 DEKALB AVENUE",11221,718-574-3710,Permitted
"BRIGHTSIDE ACADEMY","950 WESTCHESTER AVENUE",10459,718-991-5465,Permitted
"BRIGHTSIDE ACADEMY - I/T","950 WESTCHESTER AVENUE",10459,718-991-5465,Permitted
"BRIGHTSIDE ACADEMY / INFANT/TODDLER","1491 BROADWAY",11221,718-455-1612,Permitted
"BRIGHTSIDE ACADEMY INC.","1093  SOUTHERN BLVD.",10459,718-842-2252,Permitted
"BRIGHTSIDE ACADEMY INC.","780 ST. ANN&#39;S AVENUE",10456,718-585-1472,Permitted
"BRIGHTSIDE ACADEMY INC.","780 ST. ANN&#39;S AVENUE",10456,718-585-1472,Permitted
"BRIGHTSIDE ACADEMY INC.  (INFANT/TODDLER)","1093  SOUTHERN BLVD.",10459,718-842-2252,Permitted
"BRIGHTSIDE ACADEMY, INC.","1334 LOUIS NINE BOULEVARD",10459,718-378-0544,Permitted
"BRIGHTSIDE ACADEMY, INC.","1334 LOUIS NINE BOULEVARD",10459,718-991-2119,Permitted
"BRIGHTSIDE ACADEMY, INC.","1465 WEBSTER AVENUE",10456,718-681-3040,Permitted
"BRIGHTSIDE ACADEMY, INC.","1491 BROADWAY",11221,718-455-1612,Permitted
"BRIGHTSIDE ACADEMY, INC.","208 CLARKSON AVENUE",11226,718-941-1802,Permitted
"BRIGHTSIDE ACADEMY, INC.","2901 WHITE PLAINS ROAD",10467,718-653-3714,Permitted
"BRIGHTSIDE ACADEMY, INC.","2901 WHITE PLAINS ROAD",10467,718-653-3714,Permitted
"BRIGHTSIDE ACADEMY, INC.","331 EAST 150 STREET",10451,718-292-0812,Permitted
"BRIGHTSIDE ACADEMY, INC. [ INFANT/TODDLER]","679 NEW LOTS AVENUE",11207,718-257-2222,Permitted
"BRIGHTSIDE ACADEMY, INC. PRESCHOOL","208 CLARKSON AVENUE",11226,718-941-1802,Permitted
"BRIGHTSIDE ACADEMY,INC.","1465 WEBSTER AVENUE",10456,718-681-3040,Permitted
"BRIGHTSIDE ACADEMY-PRESCHOOL","844 DEKALB AVENUE",11221,718-574-3710,Permitted
"BROADWAY PRESBYTERIAN CHURCH  NURSERY SCHOOL","601 WEST 114TH STREET",10025,212-864-6100,"Expired-In Renewal"
"BRONX  EARLY  LEARNING CENTER","1887 BATHGATE AVENUE",10457,718-466-3580,Permitted
"BRONX  EARLY CHILDHOOD CENTER","1515 SOUTHERN BOULEVARD",10460,718-764-2409,Permitted
"BRONX BAPTIST DAY CARE &amp; LEARNING CENTER","331 EAST 187 STREET",10458,718-933-4201,Permitted
"BRONX COMMUNITY COLLEGE EARLY CHILDHOOD CENTER","2010 SEDGWICK AVENUE",10453,718-289-5461,Permitted
"BRONX DAY CARE CENTER","559 EAST TREMONT AVE",10457,718-299-2275,Permitted
"BRONX DAYCARE","559 EAST TREMONT AVE",10457,718-299-2275,Permitted
"BRONX HOUSE","2222 WALLACE AVENUE",10467,718-653-1044,Permitted
"BRONX HOUSE","990 PELHAM PARKWAY SOUTH",10462,718-792-1800,Permitted
"BRONX ORGANIZATION FOR THE LEARNING DISABLED OF NEW YORK","2885 ST. THERESA AVENUE",10461,718-430-0981,Permitted
"BRONX PARK EAST PREPARATORY INC.","2270 BRONX PARK EAST",10467,718-882-3261,Permitted
"BRONX RIVER EARLY LEARN CENTER","1555 EAST 174 STREET",10472,718-842-6582,Permitted
"BRONX WORKS, INC.","1472 MONTGOMERY AVENUE",10453,718-299-0493,Permitted
"BRONXDALE NURSERY AND KINDERGARTEN","1065 -1085 BEACH AVENUE",10472,718-991-8315,Permitted
"BRONXWORKS EARLY CHILDHOOD CENTER","1130 GRAND CONCOURSE",10456,718-508-3056,Permitted
"BROOKLYN AMITY SCHOOL","3867 SHORE PARKWAY",11235,718-891-6100,Permitted
"BROOKLYN BRIDGE CHILD DEVELOPMENT CENTER MANAGED BY BRIGHT HORIZONS","101 WILLOUGHBY STREET",11201,718-855-9725,Permitted
"BROOKLYN BRIDGE CHILD DEVELOPMENT CENTER MANAGED BY BRIGHT HORIZONS","101 WILLOUGHBY STREET",11201,718-855-9725,Permitted
"BROOKLYN CHILD CARE","800 POLY PLACE",11209,718-630-2831,Permitted
"BROOKLYN CHINESE-AMERICAN ASSOCIATION","5002 8 AVENUE",11220,718-438-0008,Permitted
"BROOKLYN CHINESE-AMERICAN ASSOCIATION","6409 20TH AVENUE",11204,718-438-0008,Permitted
"BROOKLYN CHINESE-AMERICAN ASSOCIATION","812 54TH STREET",11220,718-438-0008,Permitted
"BROOKLYN COMMUNITY DAY CARE CENTER,INC.","266 THROOP AVENUE",11206,718-963-3346,Permitted
"BROOKLYN DEVELOPMENTAL CENTER EARLY CHILDHOOD SERVICES","888 FOUNTAIN AVENUE",11208,718-235-8800,Permitted
"BROOKLYN FREE SPACE","298 6 AVENUE",11215,718-965-3135,Permitted
"BROOKLYN HEIGHTS MONTESSORI SCHOOL","185 COURT STREET",11201,718-858-5100,Permitted
"BROOKLYN HEIGHTS SYNAGOGUE PRESCHOOL","131 REMSEN STREET",11201,718-522-2070,Permitted
"BROOKLYN INSTITUTE FOR CHILDREN","110 LENOX ROAD",11226,347-663-5467,Permitted
"BROOKLYN TOTS ACADEMY &amp; DAY CARE CENTER-PRESCHOOL","2211 CONEY ISLAND AVENUE",11223,718-375-2002,Permitted
"BROOKLYN TOTS ACADEMY &amp; DAY CARE SERVICES-INFANT/TODDLER","2211 CONEY ISLAND AVENUE",11223,917-545-6363,Permitted
"BROTHERHOOD SYNAGOGUE NURSERY SCHOOL","28 GRAMERCY PARK SOUTH",10003,212-995-9867,Permitted
"BRYAN&#39;S EDUCATIONAL CENTER","3922 CHURCH AVENUE",11203,718-282-6944,Permitted
"BRYAN&#39;S EDUCATIONAL CENTER","3924 CHURCH AVENUE",11203,718-282-6944,Permitted
"BUBBLE BEES DAY CARE - PRESCHOOL","76 LORRAINE STREET",11231,718-858-8111,"Expired-In Renewal"
"BUBBLE BEES DAY CARE CENTER, INC.- INFANT/TODDLER","76 LORRAINE STREET",11231,718-858-8111,"Expired-In Renewal"
"BUCKLE MY SHOE NURSERY SCHOOL","230 WEST 13 STREET",10011,212-807-0518,"Expired-In Renewal"
"BUCKLE MY SHOE NURSERY SCHOOL","40 WORTH STREET",10013,212-374-1489,Permitted
"BUCKLE MY SHOE NURSERY SCHOOL","40 WORTH STREET",10013,212-374-1489,Permitted
"BUILDING BLOCKS DAY CARE CENTER,LLC.","6810 20TH AVENUE",11204,718-331-2595,Permitted
"BUILDING BLOCKS PRESCHOOL","455-459 WILSON AVENUE",11221,718-443-1333,Permitted
"BUILDING BLOCKS PRESCHOOL","455-459 WILSON AVENUE",11221,718-443-1333,Permitted
"BUILDING BRIDGES AT CONGREGATION MT. SINAI","250 CADMAN PLAZA WEST",11201,347-334-6474,Permitted
"BUMBLEBEES PS1","501 8TH STREET",11215,718-499-9800,Permitted
BUMBLEBEES-R-US,"4301 10TH AVENUE",11219,718-438-7040,Permitted
BUMBLEBEES-R-US,"969  43RD STREET",11219,718-438-7040,Permitted
"BUMBLEBEES-R-US DAY CARE CENTER","2813 FARRAGUT ROAD",11210,718-434-2337,Permitted
"BUMBLEBEES-R-US INC","2813 FARRAGUT ROAD",11210,718-434-2337,Permitted
"BUMBLEBEES-R-US INFANTS","2734 VICTORY BLVD.",10314,718-494-4448,Permitted
"BUMBLEBEES-R-US PRESCHOOL","2734 VICTORY BLVD.",10314,718-494-4448,Permitted
"BUMBLEBEES-R-US, INC.","76 LORRAINE STREET",11231,718-858-8111,Permitted
"BURATINO INTERNATIONAL DAY CARE","2962 BRIGHTON 1ST STREET",11235,718-368-2113,Permitted
"BUSHWICK UNITED EARLY LEARN","331 CENTRAL AVENUE",11221,718-453-9040,Permitted
"BUSHWICK UNITED HEAD START","200 CENTRAL AVENUE",11221,718-453-5500,Permitted
"BUSHWICK UNITED HEAD START","600 HART STREET",11221,347-695-1562,Permitted
"BUSHWICK UNITED HEAD START","741 FLUSHING AVENUE",11206,347-497-3676,Permitted
"BUSHWICK UNITED HEAD START","77 WILSON AVENUE",11237,718-821-2345,Permitted
"BUSHWICK UNITED HEAD START/DAY CARE #2","152 MANHATTAN AVENUE",11206,718-388-4298,Permitted
"BUSHWICK UNITED HS/ EARLY LEARN CENTER","136 STANHOPE STREET",11221,718-443-0134,Permitted
"BUSHWICK UNITED/JACKIE JOHNSON HEAD START","178 LEONARD STREET",11206,347-296-8150,Permitted
"BUSY BEACH DAY CARE CENTER - P/S","777 SEAVIEW AVENUE",10305,718-667-2861,Permitted
"BUSY BEACH DAY CARE CENTER I/T","777 SEAVIEW AVENUE",10305,718-667-2861,Permitted
"BUTTERCUP DAYCARE","16 GLENMORE AVENUE",11212,347-378-2808,Permitted
BUTTERFLY,"2770 EAST 16TH STREET",11235,718-646-6272,Permitted
"BUTTERFLY DAY CARE","2810 NOSTRAND AVENUE",11229,718-677-9343,Permitted
"BWY, INC.","77-14 ROOSEVELT AVENUE",11372,718-205-4855,Permitted
"C.P.C. JACOB RIIS CHILD CARE CENTER","108 AVENUE D",10009,212-533-9138,Permitted
"CALVARY DAY CARE CENTER","474 EAST 96 STREET",11212,718-495-9271,Permitted
"CAMBRIA CENTER FOR THE GIFTED CHILD.","233-10 LINDEN BOULEVARD",11411,718-341-1991,Permitted
"CAMBRIA HEIGHTS CHRISTIAN ACADEMY","220-12 LINDEN BOULEVARD",11411,718-712-7034,Permitted
"CANARSIE CHILDHOOD CENTER","611 EAST 76TH STREET",11236,718-241-9211,Permitted
"CANARSIE&#39;S LITTLE EINSTEINS","8413 AVENUE K",11236,718-251-5000,Permitted
"CANDY KID&#39;S PRESCHOOL DCC LLC","3212 CHURCH AVENUE",11226,718-287-6200,Permitted
"CANDY KIDS DAY CARE CENTER","3212 CHURCH AVENUE",11226,718-287-6200,Permitted
"CARDINAL MC CLOSKEY DAY CARE CENTER SITE 2","899 EAST 180 STREET",10460,718-220-3355,Permitted
"CARDINAL SPELLMAN HEAD START","137 EAST 2 STREET",10009,212-677-7766,Permitted
"CAREY&#39;S CHILD CARE CENTER","432 EAST 92 STREET",11212,718-485-0111,Permitted
"CARRIE MASTRONARDI EARLY CHILDHOOD EDUCATION CENTER","1273 57 STREET",11219,718-435-2554,Permitted
"CARRIG MONTESSORI SCHOOL","100 MASPETH AVENUE",11211,718-388-1040,Permitted
"CASA MONTESSORI","119 UNION STREET",11231,347-889-7309,Permitted
"CASTLE  DAY CARE  INFANT/TODDLER","1141 CASTLETON AVENUE",10310,718-447-3140,Permitted
"CASTLE DAY CARE II","211 CANAL STREET",10304,718-448-5439,Permitted
"CASTLE DAY CARE II  I/T","211 CANAL STREET",10304,718-448-5439,Permitted
"CASTLE DAY CARE, PRESCHOOL","1141 CASTLETON AVENUE",10310,718-447-3140,Permitted
"CASTLETON HILL MORAVIAN PRE-SCHOOL","1657 VICTORY BOULEVARD",10314,718-442-5350,Permitted
"CATHEDRAL PARKWAY TOWERS PRESCHOOL","125 WEST 109 STREET",10025,212-749-0291,Permitted
"CCLC @ 90 PARK","90 PARK AVENUE",10016,212-661-1021,"Expired-In Renewal"
"CCLC @ 90 PARK","90 PARK AVENUE",10016,212-661-1021,"Expired-In Renewal"
"CCLC AT 4 NY PLAZA","4  NEW YORK PLAZA",10004,212-513-7367,Permitted
"CCNS/ST. MARGARET MARY ECDC","9-16 27 AVE",11102,718-721-8065,Permitted
"CCS MONTESSORI CENTER","165-27 BAISLEY BOULEVARD",11434,718-276-9538,Permitted
"CENTER FOR PRESCHOOL AND FAMILY LEARNING HEAD START","529-531 WEST 155TH STREET",10032,212-926-8264,Permitted
"CENTER FOR PRESCHOOL AND FAMILY LEARNING HEAD START  #2","521-527 WEST 155TH STREET",10032,212-926-8264,Permitted
"CENTER OF EXCELLENCE II QUEENS VILLAGE, INC.","96-11 SPRINGFIELD BLVD.",11429,212-931-4724,Permitted
"CENTER OF EXCELLENCE QUEENS VILLAGE, INC.","96-13 SPRINGFIELD BLVD.",11429,718-464-3600,Permitted
"CENTER OF EXCELLENCE SPRINGFIELD GARDENS PRESCHOOL","127-08 MERRICK BLVD.",11434,718-276-8200,Permitted
"CENTER OF EXCELLENCE SPRINGFIELD GARDENS, INC. INFANT-TODDLER","127-08 MERRICK BLVD.",11434,718-276-8200,Permitted
"CENTRAL QUEENS Y EARLY CHILDHOOD","67-09 108 STREET",11375,718-268-5011,Permitted
"CENTRAL SYNAGOGUE MAY FAMILY NURSERY SCHOOL","123 EAST 55 STREET",10022,212-838-5122,Permitted
"CHABAD EARLY LEARNING CENTER","166 WEST 97 STREET",10025,212-864-5010,Permitted
"CHABAD EARLY LEARNING CENTER","212-12 26 AVENUE",11360,718-279-1457,Permitted
"CHABAD OF GRAMERCY PARK","40 WEST 22ND STREET",10010,212-366-5053,Permitted
"CHABAD PRESCHOOL","419 EAST 77 STREET",10075,212-717-4613,Permitted
"CHABAD PRESCHOOL  AT  BEEKMAN PLACE","336 EAST 53RD STREET",10022,212-758-3770,"Expired-In Renewal"
"CHAI TOTS PRESCHOOL","70 PROSPECT PARK WEST",11215,718-499-0836,Permitted
"CHAI TOTS PRESCHOOL  OF WINDSOR TERRACE (PRESCHOOL )","1266 PROSPECT AVENUE",11218,718-633-3979,Permitted
"CHAI TOTS PRESCHOOL OF PROSPECT HEIGHTS ( I/T)","852 CLASSON AVENUE",11238,718-399-3979,Permitted
"CHAI TOTS PRESCHOOL OF PROSPECT HEIGHTS ( PRESCHOOL )","852 CLASSON AVENUE",11238,718-399-3979,Permitted
"CHAI TOTS PRESCHOOL OF WINDSOR TERRACE (TODDLER)","1266 PROSPECT AVENUE",11218,718-633-3979,Permitted
"CHAI TOTS PRESCHOOL(TODDLERS)","70 PROSPECT PARK WEST",11215,718-499-0836,Permitted
"CHALLENGE EARLY INTERVENTION CENTER","1911 RICHMOND AVENUE",10314,718-972-0880,Permitted
"CHALLENGE EARLY INTERVENTION CENTER","649 39TH STREET",11232,718-851-3300,Permitted
"CHARISMA CHRISTIAN ACADEMY","921 EAST 107 STREET",11236,718-272-0505,"Expired-In Renewal"
"CHARLES R. DREW EARLY LEARNING","109-45 207 STREET",11429,718-740-2400,Permitted
"CHARLES R. DREW EARLY LEARNING CENTER  2 AT STARLIGHT","165-15 ARCHER AVENUE",11433,718-523-7500,Permitted
"CHARLES R. DREW EARLY LEARNING CENTER AT COMMUNITY COLLEGE CHILD CARE CENTER","2804-06 GLENWOOD ROAD",11210,718-740-2400,Permitted
"CHELSEA DAY SCHOOL","319 5TH AVENUE",10016,212-675-8541,Permitted
"CHELSEA PIERS I/T","111A 11TH AVENUE",10011,212-336-6500,"Expired-In Renewal"
"CHELSEA PIERS PRE-SCHOOL","111A 11TH AVENUE",10011,212-336-6500,"Expired-In Renewal"
"CHERRY DAY CARE CENTER","43-43 BOWNE STREET",11355,718-445-5090,Permitted
"CHICKPEAS CHILD CARE, INC,","451 7TH AVENUE",11215,718-788-6604,Permitted
"CHILD DEVELOPMENT CENTER AT KINGSBOROUGH COMMUNITY COLLEGE - I/T","1915 ORIENTAL BOULEVARD",11235,718-368-5439,Permitted
"CHILD DEVELOPMENT CENTER AT QUEENS COLLEGE","65-30 KISSENA BOULEVARD",11367,718-997-5885,Permitted
"CHILD DEVELOPMENT CENTER OF THE JEWISH BOARD OF FAMILY &amp; CHILDREN&#39;S SERVICES","34  West 139 Street",10037,212-690-7234,Permitted
"CHILD DEVELOPMENT CENTER OF THE MOSHOLU MONTEFIORE COMMUNITY CENTER","3450 DEKALB AVENUE",10467,718-654-0563,Permitted
"CHILD DEVELOPMENT SUPPORT CORPORATION HEAD START","802 KENT AVENUE",11205,718-222-8203,"Expired-In Renewal"
"CHILD PRODIGY LEARNING","1001 BROADWAY",11221,718-574-7558,Permitted
"CHILD PRODIGY LEARNING CENTER II, INC.","311 SARATOGA AVENUE",11233,718-485-5515,Permitted
"CHILD PRODIGY LEARNING CENTER, II, INC.","311 SARATOGA AVENUE",11233,718-485-5515,Permitted
"CHILDREN AT PLAY EARLY INTERVENTION CENTER","40 MERRILL AVENUE",10314,718-370-7529,Permitted
"CHILDREN OF THE FUTURE DAY CARE (#1)","9402 AVENUE L",11236,347-673-5690,"Expired-In Renewal"
"CHILDREN OF THE FUTURE DAY CARE, INC.  #2","5711 FLATLANDS AVENUE",11234,718-676-6444,Permitted
"CHILDREN&#39;S AID SOCIETY - DREW HAMILTON DAYCARE","2672 FREDERICK DOUGLAS BLVD",10030,212-281-9555,Permitted
"CHILDREN&#39;S AID SOCIETY - TAFT DAY CARE CENTER","1724-26 MADISON AVENUE",10029,212-831-0556,"Expired-In Renewal"
"CHILDREN&#39;S AID SOCIETY EAST HARLEM CENTER HEAD START","130 EAST 101 STREET",10029,212-348-2343,Permitted
"CHILDREN&#39;S ALL DAY PRE - NURSERY SCHOOL","111 EAST 60TH STREET",10022,212-752-4566,Permitted
"CHILDREN&#39;S ALL DAY SCHOOL","109 EAST 60 STREET",10022,212-752-4566,Permitted
"CHILDREN&#39;S ARK DAY CARE CENTER, INC.","9130 AVENUE L",11236,718-513-3876,Permitted
"CHILDREN&#39;S BIG APPLE","37-03 94 STREET",11372,718-565-5311,Permitted
"CHILDREN&#39;S BIG APPLE EARLY CHILDHOOD CTR,INC.","41-26 CASE STREET",11373,718-651-6919,Permitted
"CHILDREN&#39;S CENTER OF JOHN JAY COLLEGE","860 11TH AVENUE",10019,212-237-8310,Permitted
"CHILDREN&#39;S CENTER OF JOHN JAY COLLEGE","860 11TH AVENUE",10019,212-237-8310,Permitted
"CHILDREN&#39;S CORNER","565 LIVONIA AVENUE",11207,718-346-3470,"Expired-In Renewal"
"CHILDREN&#39;S CORNER","69 STRATFORD ROAD",11218,718-287-9611,Permitted
"CHILDREN&#39;S CORNER LEARNING CENTER","1200 WATERS PLACE",10461,718-239-1062,Permitted
"CHILDREN&#39;S CORNER LEARNING CENTER","1200 WATERS PLACE",10461,718-239-1062,Permitted
"CHILDREN&#39;S GROWING PLACE","362 51 Street",11220,718-439-4612,Permitted
"CHILDREN&#39;S HARBOR MONTESSORI SCHOOL","1000 RICHMOND TERRACE",10301,718-442-6112,Permitted
"CHILDREN&#39;S HERMESHE WORKSHOP","1454 OCEAN PARKWAY",11230,718-339-0755,Permitted
"CHILDREN&#39;S KINGDOM INC","3321 AVENUE I",11210,718-677-1315,Permitted
"CHILDREN&#39;S KINGDOM INC.","3315 AVENUE I",11210,718-677-1315,Permitted
"CHILDREN&#39;S KINGDOM INC.","3315 AVENUE I",11210,718-677-1315,Permitted
"CHILDREN&#39;S KINGDOM INC.","3317 AVENUE I",11210,718-677-1315,Permitted
"CHILDREN&#39;S KINGDOM INC. #3","3319 AVENUE I",11210,718-677-1315,"Expired-In Renewal"
"CHILDREN&#39;S KINGDOM INC. -  I/T","3317 AVENUE I",11210,718-677-1315,Permitted
"CHILDREN&#39;S LEARNING CENTER","310 WEST 103 STREET",10025,212-678-9555,Permitted
"CHILDREN&#39;S LEARNING CENTER INFANT/TODDLER","90 LASALLE STREET",10027,212-663-9318,Permitted
"CHILDREN&#39;S LEARNING COMPANY, INC.","210 WEST 233 STREET",10463,718-432-1170,Permitted
"CHILDREN&#39;S PALACE DAY CARE CENTER","743 EAST 43 STREET",11203,718-284-1290,Permitted
"CHILDREN&#39;S PALACE DAY CARE CENTER I/T","743 EAST 43RD STREET",11203,718-284-1290,Permitted
"CHILDREN&#39;S PARADISE DAY CARE, INC.","600 NEW YORK AVE",11203,718-604-4600,Permitted
"CHILDREN&#39;S PARADISE DAYCARE","942 BERGEN STREET",11238,718-398-4400,Permitted
"CHINATOWN  DAY CARE CENTER","35-371/2 DIVISION STREET",10002,212-431-3845,Permitted
"CHINATOWN HEAD START","180 MOTT STREET",10012,212-226-5000,Permitted
"CHOO CHOO TRAIN DAY CARE","539 COURT STREET",11231,718-797-9050,Permitted
"CHRIST CHURCH DAY SCHOOL","520 PARK AVENUE",10065,212-838-3039,"Expired-In Renewal"
"CHRIST EVANGELICAL CHURCH","58-01 BROADWAY",11414,718-205-1425,Permitted
"CHRIST THE KING COMMUNITY  PRESCHOOL","68-02 METROPOLITAN AVENUE",11379,718-417-6770,Permitted
"CHRIST THE KING COMMUNITY DAY CARE INFANT/TODDLER","68-02 METROPOLITAN AVENUE",11379,718-417-6770,Permitted
"CHRIST UNITED METHODIST HEAD START","4419 7 AVENUE",11220,718-435-6540,Permitted
"CHRISTIAN TRAINING RECREATION MINISTRY","14-25 BEACH CHANNEL DRIVE",11691,718-327-1284,"Expired-In Renewal"
"CHUNG PAK DAY CARE CENTER","125 WALKER STREET",10013,212-343-9630,Permitted
"CHURCH IN THE GARDENS","50 ASCAN AVENUE",11375,718-268-7980,Permitted
"CHURCH OF THE HOLY CHILD PRESCHOOL","4747 AMBOY ROAD",10312,718-356-5159,Permitted
"CINDERELLA DAY CARE CENTER INC","130 BRIGHTON 11 STREET",11235,718-743-1841,Permitted
"CIRCLE, TRIANGLE, SQUARE DAY CARE","2720 86TH STREET",11223,718-373-2234,Permitted
"CIRCLE, TRIANGLE, SQUARE DAY CARE INC.","2720 86TH STREET",11223,718-373-2234,Permitted
"CITADEL DAY CARE &amp; LEARNING CENTER","180 MALCOLM X BOULEVARD",11221,718-602-6436,Permitted
"CITIZEN&#39;S CARE DAY CARE CENTER  III","3240 BROADWAY",10027,212-690-0742,Permitted
"CITIZENS CARE DAY CARE CENTER I","131 ST NICHOLAS AVENUE",10026,212-666-1683,"Expired-In Renewal"
"CITY AND COUNTRY SCHOOL","165 WEST 12 STREET",10011,212-242-7802,Permitted
